,Date,Surface Area,Name,Gauge ID
1690,2009-12-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1691,2009-12-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1692,2009-12-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1693,2009-12-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1694,2009-12-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1695,2009-12-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1696,2009-12-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1697,2009-12-31,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1698,2010-01-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1699,2010-01-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1700,2010-01-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1701,2010-01-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1702,2010-01-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1703,2010-01-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1704,2010-01-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1705,2010-01-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1706,2010-01-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1707,2010-01-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1708,2010-01-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1709,2010-01-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1710,2010-01-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1711,2010-01-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1712,2010-01-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1713,2010-01-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1714,2010-01-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1715,2010-01-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1716,2010-01-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1717,2010-01-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1718,2010-01-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1719,2010-01-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1720,2010-01-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1721,2010-01-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1722,2010-01-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1723,2010-01-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1724,2010-01-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1725,2010-01-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1726,2010-01-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1727,2010-01-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
6955,2010-01-31,2413125,Murrumbidgee River at Tantangara Reservoir,410543
6956,2010-02-01,2413125,Murrumbidgee River at Tantangara Reservoir,410543
6957,2010-02-02,2413125,Murrumbidgee River at Tantangara Reservoir,410543
6958,2010-02-03,2413125,Murrumbidgee River at Tantangara Reservoir,410543
6959,2010-02-04,2413125,Murrumbidgee River at Tantangara Reservoir,410543
6960,2010-02-05,2413125,Murrumbidgee River at Tantangara Reservoir,410543
1728,2010-02-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1729,2010-02-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1730,2010-02-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1731,2010-02-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1732,2010-02-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1733,2010-02-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1734,2010-02-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1735,2010-02-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1736,2010-02-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1737,2010-02-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1738,2010-02-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1739,2010-02-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1740,2010-02-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1741,2010-02-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1742,2010-02-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1743,2010-02-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1744,2010-02-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1745,2010-02-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1746,2010-02-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1747,2010-02-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1748,2010-02-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1749,2010-02-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1750,2010-02-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1751,2010-03-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1752,2010-03-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1753,2010-03-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1754,2010-03-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1755,2010-03-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1756,2010-03-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1757,2010-03-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1758,2010-03-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1759,2010-03-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1760,2010-03-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1761,2010-03-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1762,2010-03-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1763,2010-03-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1764,2010-03-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1765,2010-03-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1766,2010-03-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1767,2010-03-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1768,2010-03-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1769,2010-03-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1770,2010-03-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1771,2010-03-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1772,2010-03-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1773,2010-03-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1774,2010-03-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1775,2010-03-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1776,2010-03-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1777,2010-03-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1778,2010-03-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1779,2010-03-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1780,2010-03-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1781,2010-03-31,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1782,2010-04-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1783,2010-04-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1784,2010-04-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1785,2010-04-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1786,2010-04-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1787,2010-04-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1788,2010-04-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1789,2010-04-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1790,2010-04-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1791,2010-04-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1792,2010-04-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1793,2010-04-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1794,2010-04-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1795,2010-04-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1796,2010-04-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1797,2010-04-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1798,2010-04-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1799,2010-04-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1800,2010-04-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1801,2010-04-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1802,2010-04-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1803,2010-04-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1804,2010-04-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1805,2010-04-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1806,2010-04-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1807,2010-04-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1808,2010-04-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1809,2010-04-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1810,2010-04-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1811,2010-04-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1812,2010-05-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1813,2010-05-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1814,2010-05-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1815,2010-05-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1816,2010-05-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1817,2010-05-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1818,2010-05-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1819,2010-05-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1820,2010-05-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1821,2010-05-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1822,2010-05-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1823,2010-05-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1824,2010-05-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1825,2010-05-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1826,2010-05-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1827,2010-05-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1828,2010-05-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1829,2010-05-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1830,2010-05-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1831,2010-05-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1832,2010-05-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1833,2010-05-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1834,2010-05-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1835,2010-05-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1836,2010-05-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1837,2010-05-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1838,2010-05-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1839,2010-05-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1840,2010-05-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1841,2010-05-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1842,2010-05-31,2778125,Murrumbidgee River at Tantangara Reservoir,410543
2451,2010-06-01,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2452,2010-06-02,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2453,2010-06-03,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2454,2010-06-04,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2455,2010-06-05,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2456,2010-06-06,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2457,2010-06-07,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2458,2010-06-08,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2459,2010-06-09,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2460,2010-06-10,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2461,2010-06-11,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2462,2010-06-12,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2463,2010-06-13,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2464,2010-06-14,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2465,2010-06-15,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2466,2010-06-16,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2467,2010-06-17,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2468,2010-06-18,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2469,2010-06-19,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2930,2010-06-20,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2931,2010-06-21,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2932,2010-06-22,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2933,2010-06-23,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2934,2010-06-24,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2935,2010-06-25,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2936,2010-06-26,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2937,2010-06-27,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2938,2010-06-28,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2939,2010-06-29,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2940,2010-06-30,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2941,2010-07-01,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2942,2010-07-02,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2470,2010-07-03,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2471,2010-07-04,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2472,2010-07-05,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2473,2010-07-06,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2474,2010-07-07,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2475,2010-07-08,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2476,2010-07-09,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2477,2010-07-10,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2478,2010-07-11,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2479,2010-07-12,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2480,2010-07-13,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2481,2010-07-14,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2943,2010-07-15,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3285,2010-07-16,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3286,2010-07-17,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3287,2010-07-18,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3288,2010-07-19,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3289,2010-07-20,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3290,2010-07-21,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3291,2010-07-22,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3292,2010-07-23,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3293,2010-07-24,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3294,2010-07-25,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3295,2010-07-26,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3296,2010-07-27,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2944,2010-07-28,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2945,2010-07-29,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2946,2010-07-30,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2947,2010-07-31,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2948,2010-08-01,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2949,2010-08-02,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2950,2010-08-03,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2951,2010-08-04,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2952,2010-08-05,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3297,2010-08-06,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3298,2010-08-07,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2953,2010-08-08,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2954,2010-08-09,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2955,2010-08-10,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2956,2010-08-11,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2957,2010-08-12,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3299,2010-08-13,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3300,2010-08-14,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3301,2010-08-15,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3302,2010-08-16,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3303,2010-08-17,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3524,2010-08-18,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3525,2010-08-19,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3526,2010-08-20,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3696,2010-08-21,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3697,2010-08-22,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3698,2010-08-23,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3908,2010-08-24,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3909,2010-08-25,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3910,2010-08-26,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3911,2010-08-27,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3912,2010-08-28,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3913,2010-08-29,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3914,2010-08-30,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3915,2010-08-31,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3916,2010-09-01,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3917,2010-09-02,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3918,2010-09-03,5372500,Murrumbidgee River at Tantangara Reservoir,410543
4220,2010-09-04,5885625,Murrumbidgee River at Tantangara Reservoir,410543
4724,2010-09-05,6353125,Murrumbidgee River at Tantangara Reservoir,410543
6065,2010-09-06,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6066,2010-09-07,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6481,2010-09-08,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6482,2010-09-09,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6483,2010-09-10,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6484,2010-09-11,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6485,2010-09-12,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6486,2010-09-13,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6961,2010-09-14,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6962,2010-09-15,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6963,2010-09-16,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6964,2010-09-17,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6965,2010-09-18,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6966,2010-09-19,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6967,2010-09-20,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6968,2010-09-21,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6969,2010-09-22,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6970,2010-09-23,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6487,2010-09-24,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6488,2010-09-25,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6489,2010-09-26,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6490,2010-09-27,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6491,2010-09-28,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6492,2010-09-29,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6493,2010-09-30,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6494,2010-10-01,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6495,2010-10-02,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6496,2010-10-03,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6497,2010-10-04,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6067,2010-10-05,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6068,2010-10-06,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6069,2010-10-07,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6070,2010-10-08,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6071,2010-10-09,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6072,2010-10-10,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6073,2010-10-11,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6074,2010-10-12,7169375,Murrumbidgee River at Tantangara Reservoir,410543
5233,2010-10-13,6725000,Murrumbidgee River at Tantangara Reservoir,410543
6075,2010-10-14,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6076,2010-10-15,7169375,Murrumbidgee River at Tantangara Reservoir,410543
6498,2010-10-16,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6499,2010-10-17,7971875,Murrumbidgee River at Tantangara Reservoir,410543
6971,2010-10-18,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6972,2010-10-19,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6973,2010-10-20,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6974,2010-10-21,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6975,2010-10-22,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6976,2010-10-23,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6977,2010-10-24,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6978,2010-10-25,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6979,2010-10-26,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6980,2010-10-27,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6981,2010-10-28,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6982,2010-10-29,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6983,2010-10-30,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6984,2010-10-31,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6985,2010-11-01,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6986,2010-11-02,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6987,2010-11-03,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6988,2010-11-04,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6989,2010-11-05,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6990,2010-11-06,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6991,2010-11-07,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6992,2010-11-08,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6993,2010-11-09,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6994,2010-11-10,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6995,2010-11-11,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6996,2010-11-12,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6997,2010-11-13,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6998,2010-11-14,8772500,Murrumbidgee River at Tantangara Reservoir,410543
6999,2010-11-15,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7000,2010-11-16,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7001,2010-11-17,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7002,2010-11-18,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7003,2010-11-19,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7004,2010-11-20,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7005,2010-11-21,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7006,2010-11-22,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7007,2010-11-23,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7008,2010-11-24,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7009,2010-11-25,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7010,2010-11-26,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7011,2010-11-27,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7012,2010-11-28,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7013,2010-11-29,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7014,2010-11-30,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7015,2010-12-01,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7016,2010-12-02,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7017,2010-12-03,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7018,2010-12-04,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7019,2010-12-05,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7020,2010-12-06,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7021,2010-12-07,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7022,2010-12-08,8772500,Murrumbidgee River at Tantangara Reservoir,410543
7223,2010-12-09,9557500,Murrumbidgee River at Tantangara Reservoir,410543
7224,2010-12-10,9557500,Murrumbidgee River at Tantangara Reservoir,410543
7390,2010-12-11,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7391,2010-12-12,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7392,2010-12-13,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7393,2010-12-14,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7394,2010-12-15,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7395,2010-12-16,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7396,2010-12-17,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7397,2010-12-18,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7398,2010-12-19,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7399,2010-12-20,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7400,2010-12-21,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7401,2010-12-22,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7402,2010-12-23,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7403,2010-12-24,10153750,Murrumbidgee River at Tantangara Reservoir,410543
7404,2010-12-25,10153750,Murrumbidgee River at Tantangara Reservoir,410543
